-1.000000000000000000e+01	-8.933866516152448867e-01	5.000000000000000000e-01	1.000000000000000000e+00	1.871271409925420459e-01	4.966993134998780874e+02	0.000000000000000000e+00	1.000000000000000000e+00
-9.000000000000000000e+00	1.066133483847551133e-01	5.000000000000000000e-01	1.000000000000000000e+00	1.871271409925420459e-01	5.072488268684066952e+02	0.000000000000000000e+00	1.000000000000000000e+00
-8.000000000000000000e+00	1.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.871271409925420459e-01	5.046050947739975072e+02	0.000000000000000000e+00	1.000000000000000000e+00
-7.000000000000000000e+00	2.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.871271409925420459e-01	5.113270006347454455e+02	0.000000000000000000e+00	1.000000000000000000e+00
-6.000000000000000000e+00	3.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.871271409925420459e-01	5.010928496795777960e+02	0.000000000000000000e+00	1.000000000000000000e+00
-5.000000000000000000e+00	4.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.872937092420715877e-01	4.932928399731243303e+02	0.000000000000000000e+00	1.000000000000000000e+00
-4.000000000000000000e+00	5.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.872112420520516685e-01	4.817735522914269382e+02	0.000000000000000000e+00	1.000000000000000000e+00
-3.000000000000000000e+00	6.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.842092992322816591e-01	4.654385203426447219e+02	0.000000000000000000e+00	1.000000000000000000e+00
-2.000000000000000000e+00	7.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.815093789005999270e-01	4.278710675213683317e+02	0.000000000000000000e+00	1.000000000000000000e+00
-1.000000000000000000e+00	8.106613348384755113e+00	5.000000000000000000e-01	1.000000000000000000e+00	1.897661594824242015e-01	4.126047964608509346e+02	0.000000000000000000e+00	1.000000000000000000e+00
0.000000000000000000e+00	9.106613348384755113e+00	3.368450000000000055e-01	1.000000000000000000e+00	1.389749059755498728e-01	2.384146521163288810e+02	0.000000000000000000e+00	4.859999999999999876e-01
1.000000000000000000e+00	1.010661334838475511e+01	1.396525000000000127e-01	1.000000000000000000e+00	5.629311932808243879e-02	1.527610721744091506e+02	0.000000000000000000e+00	1.000000000000000021e-02
2.000000000000000000e+00	1.110661334838475511e+01	1.022874999999999895e-01	1.000000000000000000e+00	4.159016088394949101e-02	1.182378797303341571e+02	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.210661334838475511e+01	7.577249999999999264e-02	1.000000000000000000e+00	2.500517105127145895e-02	9.640713950156899159e+01	0.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	1.310661334838475511e+01	6.098125000000000073e-02	9.759999999999999787e-01	1.985983718611565932e-02	9.292999398068413086e+01	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	1.410661334838475511e+01	4.405875000000000069e-02	8.129999999999999449e-01	1.250501326620380958e-02	7.721931722778319340e+01	0.000000000000000000e+00	0.000000000000000000e+00
6.000000000000000000e+00	1.510661334838475511e+01	2.640249999999999889e-02	4.490000000000000102e-01	1.066845219202460816e-02	7.036959670642582410e+01	0.000000000000000000e+00	0.000000000000000000e+00
7.000000000000000000e+00	1.610661334838475511e+01	1.205749999999999877e-02	2.139999999999999958e-01	9.348950666363580603e-03	3.788445158471996876e+01	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.710661334838475511e+01	3.365000000000000369e-03	8.400000000000000522e-02	8.242713384527719164e-03	1.613246726325520086e+01	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+00	1.810661334838475511e+01	6.362499999999999883e-04	4.100000000000000172e-02	7.155602795047980198e-03	1.563757843705348982e+01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	1.910661334838475511e+01	3.250000000000000393e-05	2.599999999999999881e-02	6.322298773005838660e-03	4.759858191164695329e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+01	2.010661334838475511e+01	2.000000000000000164e-05	1.600000000000000033e-02	5.635521893560616231e-03	4.275657844121533158e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.200000000000000000e+01	2.110661334838475511e+01	8.750000000000000928e-06	7.000000000000000146e-03	4.968596463698059587e-03	3.791437722025565310e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.300000000000000000e+01	2.210661334838475511e+01	8.750000000000000928e-06	7.000000000000000146e-03	4.428784934656866505e-03	3.468609231377745017e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.400000000000000000e+01	2.310661334838475511e+01	5.000000000000000409e-06	4.000000000000000083e-03	3.914043230117961007e-03	3.235544776386079652e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+01	2.410661334838475511e+01	1.250000000000000102e-06	1.000000000000000021e-03	3.490690813542827141e-03	3.061862178478634219e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	2.510661334838475511e+01	1.250000000000000102e-06	1.000000000000000021e-03	3.114372529089845520e-03	3.010398644697770063e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	2.610661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.777762942497547481e-03	3.061862178478704996e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	2.710661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.472937926573630027e-03	3.036239450372458723e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	2.810661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.201477071550467235e-03	3.061862178478704996e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	2.910661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.958092566593293803e-03	3.061862178478776120e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.100000000000000000e+01	3.010661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.743308891184682961e-03	3.162277660168249377e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	3.110661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.552194426519139898e-03	3.186887195995410926e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	3.210661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.383878199339712333e-03	3.186887195995343619e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	3.310661334838475511e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.230943224633834722e-03	3.283481384140707338e-02	0.000000000000000000e+00	0.000000000000000000e+00
